itemid,hudoc_url,judgementdate,chrono_date,judgment_year,split,test_view,test_challenging_view,respondent_state,country_alpha2,hudoc_decision_body,court_formation,is_grand_chamber,case_importance,has_separate_opinion,represented,num_applicants,num_violations_found,has_mixed_outcome,violated_articles,violated_articles_count,violation_type,app_sex_male_ratio,app_sex_female_ratio,app_sex_unknown_ratio,app_age_child_ratio,app_age_adolescent_ratio,app_age_adult_ratio,app_age_elderly_ratio,app_age_unknown_ratio,app_birth_year_median,app_unique_nationality_count,app_multi_nationality_flag,perapp_unique_beneficiary_category_count,perapp_has_joint_beneficiary_category_flag,rl_violation_type_procedural_ratio,rl_violation_type_both_ratio,rl_violation_duration_months,rl_violation_duration_months_missing_ratio,gdp_per_capita_current_usd,gdp_constant_2015_usd,gdp_per_capita_log1p,gdp_constant_2015_log1p,y_amount_eur,y_binary
001-225218,https://hudoc.echr.coe.int/eng?i=001-225218,13/06/2023 00:00:00,2023-06-13,2023,test,ID,False,Turkey,tr,COMMITTEE,Committee,False,4,False,True,1,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,0.0,1.0,13375.0947283,1274162834490.0,9.50122441726,27.8733104785,7800.0,1
001-225219,https://hudoc.echr.coe.int/eng?i=001-225219,13/06/2023 00:00:00,2023-06-13,2023,test,OOD,False,Albania,al,COMMITTEE,Committee,False,4,False,True,1,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,0.0,1.0,9730.86921907,14962975920.9,9.18316126558,23.428844715,0.0,0
001-225222,https://hudoc.echr.coe.int/eng?i=001-225222,13/06/2023 00:00:00,2023-06-13,2023,test,OOD,False,"Moldova, Republic of",md,COMMITTEE,Committee,False,4,False,True,1,1,False,8,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,60.0,0.0,6799.58594645,9242984685.9,8.82476405605,22.9471306885,4500.0,1
001-225223,https://hudoc.echr.coe.int/eng?i=001-225223,13/06/2023 00:00:00,2023-06-13,2023,test,OOD,False,Cyprus,cy,CHAMBER,Chamber,False,3,False,True,1,1,False,5,1,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1970.0,0,0,1,0,0.0,0.0,25.5,0.0,36623.6914062,30536911914.9,10.5084779205,24.1422020156,26000.0,1
001-225224,https://hudoc.echr.coe.int/eng?i=001-225224,13/06/2023 00:00:00,2023-06-13,2023,test,OOD,False,Bulgaria,bg,COMMITTEE,Committee,False,4,False,True,1,1,False,8,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,17.17,0.0,15853.2086367,63094544094.4,9.67119027319,24.8679001383,15000.0,1
001-225225,https://hudoc.echr.coe.int/eng?i=001-225225,13/06/2023 00:00:00,2023-06-13,2023,test,OOD,False,Bulgaria,bg,COMMITTEE,Committee,False,4,False,True,1,1,False,8,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,0.0,1.0,15853.2086367,63094544094.4,9.67119027319,24.8679001383,15000.0,1
001-225438,https://hudoc.echr.coe.int/eng?i=001-225438,13/06/2023 00:00:00,2023-06-13,2023,test,OOD,False,Armenia,am,CHAMBER,Chamber,False,3,False,True,1,1,False,3,1,procedural,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1968.0,1,0,1,0,1.0,0.0,66.0,0.0,8159.08720968,15406163977.7,9.00701013536,23.4580335246,10000.0,1
001-225228,https://hudoc.echr.coe.int/eng?i=001-225228,15/06/2023 00:00:00,2023-06-15,2023,test,OOD,False,Georgia,ge,CHAMBER,Chamber,False,3,False,True,1,2,False,2;14,2,both,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1968.0,0,0,1,0,0.0,1.0,48.0,0.0,8283.66960652,22963990777.5,9.02216205055,23.8571932077,20000.0,1
001-225313,https://hudoc.echr.coe.int/eng?i=001-225313,20/06/2023 00:00:00,2023-06-20,2023,test,OOD,False,Albania,al,COMMITTEE,Committee,False,4,False,True,1,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,9730.86921907,14962975920.9,9.18316126558,23.428844715,3600.0,1
001-225314,https://hudoc.echr.coe.int/eng?i=001-225314,20/06/2023 00:00:00,2023-06-20,2023,test,ID,False,Armenia,am,CHAMBER,Chamber,False,4,False,True,2,1,False,2,1,both,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1967.5,0,0,0,0,0.0,1.0,0.0,1.0,8159.08720968,15406163977.7,9.00701013536,23.4580335246,39000.0,1
001-225316,https://hudoc.echr.coe.int/eng?i=001-225316,20/06/2023 00:00:00,2023-06-20,2023,test,OOD,False,Greece,gr,CHAMBER,Chamber,False,3,True,True,1,1,False,8,1,substantive,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1978.0,1,0,0,0,0.0,0.0,0.0,1.0,23343.7103965,219083738943.0,10.058125702,26.1127198633,0.0,0
001-225317,https://hudoc.echr.coe.int/eng?i=001-225317,20/06/2023 00:00:00,2023-06-20,2023,test,ID,False,Romania,ro,COMMITTEE,Committee,False,4,False,True,1,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,0.0,1.0,18244.4186876,235229078940.0,9.81166929668,26.1838256803,6000.0,1
001-225318,https://hudoc.echr.coe.int/eng?i=001-225318,20/06/2023 00:00:00,2023-06-20,2023,test,OOD,False,Albania,al,COMMITTEE,Committee,False,4,False,True,1,1,False,6,1,procedural,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1.0,0.0,0.0,1.0,9730.86921907,14962975920.9,9.18316126558,23.428844715,0.0,0
001-225319,https://hudoc.echr.coe.int/eng?i=001-225319,20/06/2023 00:00:00,2023-06-20,2023,test,ID,False,Cyprus,cy,COMMITTEE,Committee,False,4,False,True,4,1,False,6,1,procedural,0.75,0.0,0.25,0.0,0.0,0.25,0.5,0.25,1941.5,2,1,0,0,1.0,0.0,87.1,0.0,36623.6914062,30536911914.9,10.5084779205,24.1422020156,0.0,0
001-225320,https://hudoc.echr.coe.int/eng?i=001-225320,20/06/2023 00:00:00,2023-06-20,2023,test,ID,False,Turkey,tr,CHAMBER,Chamber,False,3,False,True,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1992.0,1,0,0,0,1.0,0.0,0.0,1.0,13375.0947283,1274162834490.0,9.50122441726,27.8733104785,0.0,0
001-225321,https://hudoc.echr.coe.int/eng?i=001-225321,22/06/2023 00:00:00,2023-06-22,2023,test,OOD,False,Italy,it,CHAMBER,Chamber,False,3,True,True,1,1,False,8,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1956.0,1,0,1,0,1.0,0.0,0.0,1.0,39277.0838784,2019599234310.0,10.5784219802,28.3339202088,9600.0,1
001-225322,https://hudoc.echr.coe.int/eng?i=001-225322,22/06/2023 00:00:00,2023-06-22,2023,test,OOD,False,Albania,al,COMMITTEE,Committee,False,4,False,True,2,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1983.0,0,0,2,0,1.0,0.0,113.0,0.0,9730.86921907,14962975920.9,9.18316126558,23.428844715,1700.0,1
001-225323,https://hudoc.echr.coe.int/eng?i=001-225323,22/06/2023 00:00:00,2023-06-22,2023,test,OOD,True,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,7,3,False,5;6;3,3,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1987.0,0,0,7,0,0.0,0.0,0.0,1.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,29250.0,1
001-225324,https://hudoc.echr.coe.int/eng?i=001-225324,22/06/2023 00:00:00,2023-06-22,2023,test,OOD,False,Poland,pl,CHAMBER,Chamber,False,3,False,True,1,1,False,P7-1,1,procedural,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1980.0,1,0,1,0,1.0,0.0,3.0,0.0,22145.2660647,638740867489.0,10.0054241863,27.1827646809,6500.0,1
001-225327,https://hudoc.echr.coe.int/eng?i=001-225327,22/06/2023 00:00:00,2023-06-22,2023,test,OOD,False,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,1,3,False,3;13,2,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,2500.0,1
001-225330,https://hudoc.echr.coe.int/eng?i=001-225330,22/06/2023 00:00:00,2023-06-22,2023,test,OOD,False,Hungary,hu,CHAMBER,Chamber,False,3,True,True,1,1,False,8,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000.0,0,0,1,0,0.0,0.0,0.0,1.0,22230.6277875,157072489604.0,10.0092712291,25.779973253,10000.0,1
001-225331,https://hudoc.echr.coe.int/eng?i=001-225331,22/06/2023 00:00:00,2023-06-22,2023,test,ID,False,Spain,es,CHAMBER,Chamber,False,3,True,True,6,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,1962.0,0,0,0,0,1.0,0.0,24.0,0.0,33493.2225409,1380882052540.0,10.4191282415,27.9537435794,0.0,0
001-225439,https://hudoc.echr.coe.int/eng?i=001-225439,27/06/2023 00:00:00,2023-06-27,2023,test,OOD,False,"Moldova, Republic of",md,CHAMBER,Chamber,False,3,False,True,1,1,False,8,1,substantive,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1981.0,1,0,1,0,0.0,0.0,0.0,1.0,6799.58594645,9242984685.9,8.82476405605,22.9471306885,4500.0,1
001-225440,https://hudoc.echr.coe.int/eng?i=001-225440,27/06/2023 00:00:00,2023-06-27,2023,test,ID,False,Russian Federation,ru,CHAMBER,Chamber,False,3,True,True,30,2,False,5;10,2,substantive,0.7333333333333333,0.2,0.0666666666666666,0.0,0.0,1.0,0.0,0.0,1976.0,18,1,0,0,0.0,0.0,1.0,0.0,14159.3876953,1545214947190.0,9.55820374649,28.066184141,0.0,0
001-225442,https://hudoc.echr.coe.int/eng?i=001-225442,27/06/2023 00:00:00,2023-06-27,2023,test,ID,False,Turkey,tr,COMMITTEE,Committee,False,4,False,True,1,2,False,3;6,2,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,13375.0947283,1274162834490.0,9.50122441726,27.8733104785,7800.0,1
001-225748,https://hudoc.echr.coe.int/eng?i=001-225748,27/06/2023 00:00:00,2023-06-27,2023,test,OOD,False,Turkey,tr,CHAMBER,Chamber,False,3,True,True,1,3,False,8;12;14,3,substantive,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1973.0,0,0,1,0,0.0,0.0,300.0,0.0,13375.0947283,1274162834490.0,9.50122441726,27.8733104785,0.0,0
001-225447,https://hudoc.echr.coe.int/eng?i=001-225447,29/06/2023 00:00:00,2023-06-29,2023,test,OOD,False,Italy,it,COMMITTEE,Committee,False,4,False,True,5,1,False,P1-1,1,substantive,0.8,0.2,0.0,0.0,0.0,0.8,0.2,0.0,1956.0,1,0,0,0,0.0,0.0,0.0,1.0,39277.0838784,2019599234310.0,10.5784219802,28.3339202088,0.0,0
001-225448,https://hudoc.echr.coe.int/eng?i=001-225448,29/06/2023 00:00:00,2023-06-29,2023,test,OOD,False,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,3,1,False,2,1,procedural,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1969.0,1,0,2,0,1.0,0.0,120.0,0.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,18000.0,1
001-225449,https://hudoc.echr.coe.int/eng?i=001-225449,29/06/2023 00:00:00,2023-06-29,2023,test,OOD,False,Azerbaijan,az,COMMITTEE,Committee,False,4,False,True,1,2,False,8;34,2,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,60.0,0.0,7133.02838048,57558830022.9,8.87263134411,24.7760733926,0.0,0
001-225450,https://hudoc.echr.coe.int/eng?i=001-225450,29/06/2023 00:00:00,2023-06-29,2023,test,OOD,False,Georgia,ge,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,substantive,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1959.0,1,0,1,0,0.0,0.0,0.0,1.0,8283.66960652,22963990777.5,9.02216205055,23.8571932077,1200.0,1
001-225646,https://hudoc.echr.coe.int/eng?i=001-225646,04/07/2023 00:00:00,2023-07-04,2023,test,OOD,False,Serbia,rs,COMMITTEE,Committee,False,4,False,True,1,1,False,8,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,12281.7079462,54366256509.8,9.41594769418,24.7190095136,0.0,0
001-225647,https://hudoc.echr.coe.int/eng?i=001-225647,04/07/2023 00:00:00,2023-07-04,2023,test,OOD,False,Armenia,am,COMMITTEE,Committee,False,4,False,True,24,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,0.7916666666666666,0.1666666666666666,0.0416666666666666,1961.0,2,1,1,1,1.0,0.0,0.0,1.0,8159.08720968,15406163977.7,9.00701013536,23.4580335246,3600.0,1
001-225649,https://hudoc.echr.coe.int/eng?i=001-225649,04/07/2023 00:00:00,2023-07-04,2023,test,OOD,False,Armenia,am,COMMITTEE,Committee,False,4,False,True,1,1,False,P1-1,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,8159.08720968,15406163977.7,9.00701013536,23.4580335246,0.0,0
001-225650,https://hudoc.echr.coe.int/eng?i=001-225650,04/07/2023 00:00:00,2023-07-04,2023,test,OOD,False,Romania,ro,COMMITTEE,Committee,False,4,False,True,1,1,False,8,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,18244.4186876,235229078940.0,9.81166929668,26.1838256803,5000.0,1
001-225652,https://hudoc.echr.coe.int/eng?i=001-225652,04/07/2023 00:00:00,2023-07-04,2023,test,OOD,False,Switzerland,ch,CHAMBER,Chamber,False,1,False,True,4,1,True,8,1,substantive,0.25,0.75,0.0,0.0,0.25,0.75,0.0,0.0,1978.5,2,1,1,1,0.0,0.0,0.0,1.0,100623.549627,800682383958.0,11.519151539,27.408730181,5125.0,1
001-225653,https://hudoc.echr.coe.int/eng?i=001-225653,04/07/2023 00:00:00,2023-07-04,2023,test,ID,False,Albania,al,CHAMBER,Chamber,False,4,True,True,1,1,True,6,1,procedural,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1969.0,1,0,1,0,1.0,0.0,0.0,1.0,9730.86921907,14962975920.9,9.18316126558,23.428844715,0.0,0
001-225655,https://hudoc.echr.coe.int/eng?i=001-225655,04/07/2023 00:00:00,2023-07-04,2023,test,ID,False,Russian Federation,ru,CHAMBER,Chamber,False,1,False,True,1,2,False,8;10,2,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1985.0,1,0,1,0,0.0,0.0,0.0,1.0,14159.3876953,1545214947190.0,9.55820374649,28.066184141,9800.0,1
001-225656,https://hudoc.echr.coe.int/eng?i=001-225656,04/07/2023 00:00:00,2023-07-04,2023,test,ID,False,Romania,ro,COMMITTEE,Committee,False,4,False,True,1,1,False,P1-1,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,72.0,0.0,18244.4186876,235229078940.0,9.81166929668,26.1838256803,5000.0,1
001-225657,https://hudoc.echr.coe.int/eng?i=001-225657,06/07/2023 00:00:00,2023-07-06,2023,test,OOD,False,Albania,al,COMMITTEE,Committee,False,4,False,True,5,1,False,6,1,substantive,0.0,0.0,1.0,0.0,0.0,0.6,0.4,0.0,1961.0,0,0,4,1,0.0,0.0,0.0,1.0,9730.86921907,14962975920.9,9.18316126558,23.428844715,23800.0,1
001-225659,https://hudoc.echr.coe.int/eng?i=001-225659,06/07/2023 00:00:00,2023-07-06,2023,test,OOD,False,Azerbaijan,az,CHAMBER,Chamber,False,3,False,True,1,1,False,8,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1974.0,0,0,1,0,0.0,0.0,0.0,1.0,7133.02838048,57558830022.9,8.87263134411,24.7760733926,7000.0,1
001-225661,https://hudoc.echr.coe.int/eng?i=001-225661,06/07/2023 00:00:00,2023-07-06,2023,test,OOD,False,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,4,1,False,2,1,procedural,0.25,0.25,0.5,0.0,0.0,1.0,0.0,0.0,1967.5,0,0,4,0,1.0,0.0,0.0,1.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,24000.0,1
001-225663,https://hudoc.echr.coe.int/eng?i=001-225663,06/07/2023 00:00:00,2023-07-06,2023,test,OOD,False,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,3,1,False,5,1,procedural,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1979.0,0,0,3,0,1.0,0.0,0.0,1.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,6000.0,1
001-225665,https://hudoc.echr.coe.int/eng?i=001-225665,06/07/2023 00:00:00,2023-07-06,2023,test,OOD,False,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,1,1,False,3,1,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1986.0,0,0,0,0,0.0,0.0,0.0,1.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,7500.0,1
001-225666,https://hudoc.echr.coe.int/eng?i=001-225666,06/07/2023 00:00:00,2023-07-06,2023,test,OOD,False,Romania,ro,COMMITTEE,Committee,False,4,False,True,7,1,False,3,1,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1972.0,0,0,7,0,0.0,0.0,0.0,1.0,18244.4186876,235229078940.0,9.81166929668,26.1838256803,15000.0,1
001-225667,https://hudoc.echr.coe.int/eng?i=001-225667,06/07/2023 00:00:00,2023-07-06,2023,test,ID,False,Croatia,hr,COMMITTEE,Committee,False,4,False,True,1,1,False,6,1,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1987.0,0,0,1,0,0.0,0.0,0.0,1.0,22184.2279305,66483687609.8,10.0071819378,24.9202224554,2500.0,1
001-225671,https://hudoc.echr.coe.int/eng?i=001-225671,06/07/2023 00:00:00,2023-07-06,2023,test,OOD,True,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,3,4,False,5;6;13,3,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1990.0,0,0,3,0,0.0,0.0,0.0,1.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,5950.0,1
001-225672,https://hudoc.echr.coe.int/eng?i=001-225672,06/07/2023 00:00:00,2023-07-06,2023,test,OOD,True,Poland,pl,CHAMBER,Chamber,False,3,True,True,1,3,False,6;8;10,3,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1970.0,1,0,1,0,0.0,0.0,24.0,0.0,22145.2660647,638740867489.0,10.0054241863,27.1827646809,30000.0,1
001-225674,https://hudoc.echr.coe.int/eng?i=001-225674,06/07/2023 00:00:00,2023-07-06,2023,test,ID,False,Slovenia,si,COMMITTEE,Committee,False,4,False,True,1,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,0.0,1.0,32660.4753581,54652553125.7,10.3939515387,24.7242617683,0.0,0
001-225675,https://hudoc.echr.coe.int/eng?i=001-225675,06/07/2023 00:00:00,2023-07-06,2023,test,OOD,False,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,2,1,False,2,1,procedural,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1964.5,0,0,1,0,1.0,0.0,0.0,1.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,6000.0,1
001-225676,https://hudoc.echr.coe.int/eng?i=001-225676,06/07/2023 00:00:00,2023-07-06,2023,test,ID,False,Poland,pl,COMMITTEE,Committee,False,4,False,False,1,3,False,6;13,2,procedural,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1986.0,0,0,1,0,0.0,0.0,0.0,1.0,22145.2660647,638740867489.0,10.0054241863,27.1827646809,0.0,0
001-225680,https://hudoc.echr.coe.int/eng?i=001-225680,06/07/2023 00:00:00,2023-07-06,2023,test,OOD,False,Portugal,pt,COMMITTEE,Committee,False,4,False,True,1,3,False,3;13,2,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1986.0,0,0,1,0,0.0,0.0,0.0,1.0,27634.618314,237132635847.0,10.2268607383,26.1918854665,10800.0,1
001-225758,https://hudoc.echr.coe.int/eng?i=001-225758,11/07/2023 00:00:00,2023-07-11,2023,test,OOD,False,Albania,al,COMMITTEE,Committee,False,4,False,True,1,1,False,5,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,9730.86921907,14962975920.9,9.18316126558,23.428844715,1900.0,1
001-225759,https://hudoc.echr.coe.int/eng?i=001-225759,11/07/2023 00:00:00,2023-07-11,2023,test,OOD,False,Albania,al,COMMITTEE,Committee,False,4,False,True,1,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,9730.86921907,14962975920.9,9.18316126558,23.428844715,0.0,0
001-225761,https://hudoc.echr.coe.int/eng?i=001-225761,11/07/2023 00:00:00,2023-07-11,2023,test,OOD,False,Armenia,am,CHAMBER,Chamber,False,3,False,True,1,1,False,10,1,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1957.0,1,0,0,0,0.0,0.0,0.0,1.0,8159.08720968,15406163977.7,9.00701013536,23.4580335246,0.0,0
001-225762,https://hudoc.echr.coe.int/eng?i=001-225762,11/07/2023 00:00:00,2023-07-11,2023,test,ID,False,Russian Federation,ru,CHAMBER,Chamber,False,3,False,True,1,1,False,2,1,procedural,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1984.0,0,0,1,0,1.0,0.0,66.0,0.0,14159.3876953,1545214947190.0,9.55820374649,28.066184141,20000.0,1
001-225763,https://hudoc.echr.coe.int/eng?i=001-225763,11/07/2023 00:00:00,2023-07-11,2023,test,OOD,False,Serbia,rs,CHAMBER,Chamber,False,3,False,True,1,1,False,P4-2,1,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1987.0,1,0,1,0,0.0,0.0,84.0,0.0,12281.7079462,54366256509.8,9.41594769418,24.7190095136,3500.0,1
001-225767,https://hudoc.echr.coe.int/eng?i=001-225767,11/07/2023 00:00:00,2023-07-11,2023,test,OOD,False,Croatia,hr,COMMITTEE,Committee,False,4,False,True,1,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,0.0,1.0,22184.2279305,66483687609.8,10.0071819378,24.9202224554,1500.0,1
001-226011,https://hudoc.echr.coe.int/eng?i=001-226011,11/07/2023 00:00:00,2023-07-11,2023,test,OOD,False,Switzerland,ch,CHAMBER,Chamber,False,3,True,True,1,3,False,8;14;13,3,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1991.0,1,0,1,0,0.0,0.0,0.0,1.0,100623.549627,800682383958.0,11.519151539,27.408730181,0.0,0
001-225769,https://hudoc.echr.coe.int/eng?i=001-225769,13/07/2023 00:00:00,2023-07-13,2023,test,OOD,False,Italy,it,COMMITTEE,Committee,False,4,False,True,3,1,False,P1-1,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,3,0,0.0,0.0,0.0,1.0,39277.0838784,2019599234310.0,10.5784219802,28.3339202088,15000.0,1
001-225770,https://hudoc.echr.coe.int/eng?i=001-225770,13/07/2023 00:00:00,2023-07-13,2023,test,OOD,False,Ukraine,ua,COMMITTEE,Committee,False,4,False,True,1,1,False,10,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,0.0,0
001-225772,https://hudoc.echr.coe.int/eng?i=001-225772,13/07/2023 00:00:00,2023-07-13,2023,test,ID,False,Ukraine,ua,CHAMBER,Chamber,False,4,False,True,1,2,False,8;6,2,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1952.0,1,0,0,0,0.0,0.0,0.0,1.0,5139.59814453,76311548883.9,8.54492472221,25.0580901253,0.0,0
001-225807,https://hudoc.echr.coe.int/eng?i=001-225807,13/07/2023 00:00:00,2023-07-13,2023,test,OOD,False,Azerbaijan,az,CHAMBER,Chamber,False,3,False,True,1,1,True,8,1,substantive,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1979.0,1,0,1,0,0.0,0.0,0.0,1.0,7133.02838048,57558830022.9,8.87263134411,24.7760733926,4500.0,1
001-225879,https://hudoc.echr.coe.int/eng?i=001-225879,18/07/2023 00:00:00,2023-07-18,2023,test,OOD,False,North Macedonia,mk,CHAMBER,Chamber,False,3,False,True,4,2,True,3;8,2,substantive,0.0,0.0,1.0,0.0,0.0,0.75,0.25,0.0,1981.0,1,0,4,0,0.0,0.0,0.0333333333333333,0.0,8674.35846327,11741875752.5,9.06824192538,23.1864274132,13200.0,1
001-225880,https://hudoc.echr.coe.int/eng?i=001-225880,18/07/2023 00:00:00,2023-07-18,2023,test,ID,False,Bulgaria,bg,COMMITTEE,Committee,False,4,False,True,1,1,False,P1-1,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,15853.2086367,63094544094.4,9.67119027319,24.8679001383,3000.0,1
001-226093,https://hudoc.echr.coe.int/eng?i=001-226093,18/07/2023 00:00:00,2023-07-18,2023,test,ID,False,Belgium,be,CHAMBER,Chamber,False,3,True,True,1,1,False,6,1,substantive,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2001.0,1,0,0,0,0.0,0.0,3.5,0.0,55291.4754541,528521336864.0,10.9203921105,26.9933490139,0.0,0
001-225885,https://hudoc.echr.coe.int/eng?i=001-225885,20/07/2023 00:00:00,2023-07-20,2023,test,OOD,False,Albania,al,COMMITTEE,Committee,False,4,False,False,1,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1949.0,0,0,1,0,1.0,0.0,0.0,1.0,9730.86921907,14962975920.9,9.18316126558,23.428844715,600.0,1
001-225886,https://hudoc.echr.coe.int/eng?i=001-225886,20/07/2023 00:00:00,2023-07-20,2023,test,OOD,True,Russian Federation,ru,COMMITTEE,Committee,False,4,False,True,14,4,False,11;5;6;P7-4,4,substantive,0.0,0.0,1.0,0.0,0.0,0.9285714285714286,0.0714285714285714,0.0,1985.0,0,0,14,0,0.0,0.0,0.0,1.0,14159.3876953,1545214947190.0,9.55820374649,28.066184141,52500.0,1
