itemid,hudoc_url,judgementdate,chrono_date,split,test_view,test_challenging_view
001-200708,https://hudoc.echr.coe.int/eng?i=001-200708,06/02/2020 00:00:00,2020-02-06,validation,,False
001-200709,https://hudoc.echr.coe.int/eng?i=001-200709,06/02/2020 00:00:00,2020-02-06,validation,,False
001-200710,https://hudoc.echr.coe.int/eng?i=001-200710,06/02/2020 00:00:00,2020-02-06,validation,,False
001-200711,https://hudoc.echr.coe.int/eng?i=001-200711,06/02/2020 00:00:00,2020-02-06,validation,,False
001-200712,https://hudoc.echr.coe.int/eng?i=001-200712,06/02/2020 00:00:00,2020-02-06,validation,,False
001-200713,https://hudoc.echr.coe.int/eng?i=001-200713,06/02/2020 00:00:00,2020-02-06,validation,,False
001-200837,https://hudoc.echr.coe.int/eng?i=001-200837,11/02/2020 00:00:00,2020-02-11,validation,,False
001-200838,https://hudoc.echr.coe.int/eng?i=001-200838,11/02/2020 00:00:00,2020-02-11,validation,,False
001-200840,https://hudoc.echr.coe.int/eng?i=001-200840,11/02/2020 00:00:00,2020-02-11,validation,,False
001-200844,https://hudoc.echr.coe.int/eng?i=001-200844,11/02/2020 00:00:00,2020-02-11,validation,,False
001-200866,https://hudoc.echr.coe.int/eng?i=001-200866,11/02/2020 00:00:00,2020-02-11,validation,,False
001-201342,https://hudoc.echr.coe.int/eng?i=001-201342,11/02/2020 00:00:00,2020-02-11,validation,,False
001-200815,https://hudoc.echr.coe.int/eng?i=001-200815,13/02/2020 00:00:00,2020-02-13,validation,,False
001-200816,https://hudoc.echr.coe.int/eng?i=001-200816,13/02/2020 00:00:00,2020-02-13,validation,,False
001-200817,https://hudoc.echr.coe.int/eng?i=001-200817,13/02/2020 00:00:00,2020-02-13,validation,,False
001-200819,https://hudoc.echr.coe.int/eng?i=001-200819,13/02/2020 00:00:00,2020-02-13,validation,,False
001-201432,https://hudoc.echr.coe.int/eng?i=001-201432,13/02/2020 00:00:00,2020-02-13,validation,,False
001-201092,https://hudoc.echr.coe.int/eng?i=001-201092,18/02/2020 00:00:00,2020-02-18,validation,,False
001-201093,https://hudoc.echr.coe.int/eng?i=001-201093,18/02/2020 00:00:00,2020-02-18,validation,,False
001-201135,https://hudoc.echr.coe.int/eng?i=001-201135,18/02/2020 00:00:00,2020-02-18,validation,,False
001-201346,https://hudoc.echr.coe.int/eng?i=001-201346,18/02/2020 00:00:00,2020-02-18,validation,,False
001-201533,https://hudoc.echr.coe.int/eng?i=001-201533,18/02/2020 00:00:00,2020-02-18,validation,,False
001-201086,https://hudoc.echr.coe.int/eng?i=001-201086,20/02/2020 00:00:00,2020-02-20,validation,,False
001-201087,https://hudoc.echr.coe.int/eng?i=001-201087,20/02/2020 00:00:00,2020-02-20,validation,,False
001-201088,https://hudoc.echr.coe.int/eng?i=001-201088,20/02/2020 00:00:00,2020-02-20,validation,,False
001-201089,https://hudoc.echr.coe.int/eng?i=001-201089,20/02/2020 00:00:00,2020-02-20,validation,,False
001-201090,https://hudoc.echr.coe.int/eng?i=001-201090,20/02/2020 00:00:00,2020-02-20,validation,,False
001-201091,https://hudoc.echr.coe.int/eng?i=001-201091,20/02/2020 00:00:00,2020-02-20,validation,,False
001-201139,https://hudoc.echr.coe.int/eng?i=001-201139,20/02/2020 00:00:00,2020-02-20,validation,,False
001-201140,https://hudoc.echr.coe.int/eng?i=001-201140,20/02/2020 00:00:00,2020-02-20,validation,,False
001-201142,https://hudoc.echr.coe.int/eng?i=001-201142,20/02/2020 00:00:00,2020-02-20,validation,,False
001-201349,https://hudoc.echr.coe.int/eng?i=001-201349,20/02/2020 00:00:00,2020-02-20,validation,,False
001-201350,https://hudoc.echr.coe.int/eng?i=001-201350,20/02/2020 00:00:00,2020-02-20,validation,,False
001-201351,https://hudoc.echr.coe.int/eng?i=001-201351,20/02/2020 00:00:00,2020-02-20,validation,,False
001-201352,https://hudoc.echr.coe.int/eng?i=001-201352,20/02/2020 00:00:00,2020-02-20,validation,,False
001-201323,https://hudoc.echr.coe.int/eng?i=001-201323,25/02/2020 00:00:00,2020-02-25,validation,,False
001-201324,https://hudoc.echr.coe.int/eng?i=001-201324,25/02/2020 00:00:00,2020-02-25,validation,,False
001-201325,https://hudoc.echr.coe.int/eng?i=001-201325,25/02/2020 00:00:00,2020-02-25,validation,,False
001-201326,https://hudoc.echr.coe.int/eng?i=001-201326,25/02/2020 00:00:00,2020-02-25,validation,,False
001-201327,https://hudoc.echr.coe.int/eng?i=001-201327,25/02/2020 00:00:00,2020-02-25,validation,,False
001-201328,https://hudoc.echr.coe.int/eng?i=001-201328,25/02/2020 00:00:00,2020-02-25,validation,,False
001-201329,https://hudoc.echr.coe.int/eng?i=001-201329,25/02/2020 00:00:00,2020-02-25,validation,,False
001-201336,https://hudoc.echr.coe.int/eng?i=001-201336,27/02/2020 00:00:00,2020-02-27,validation,,False
001-201338,https://hudoc.echr.coe.int/eng?i=001-201338,27/02/2020 00:00:00,2020-02-27,validation,,False
001-201339,https://hudoc.echr.coe.int/eng?i=001-201339,27/02/2020 00:00:00,2020-02-27,validation,,False
001-201341,https://hudoc.echr.coe.int/eng?i=001-201341,27/02/2020 00:00:00,2020-02-27,validation,,False
001-201546,https://hudoc.echr.coe.int/eng?i=001-201546,03/03/2020 00:00:00,2020-03-03,validation,,False
001-201547,https://hudoc.echr.coe.int/eng?i=001-201547,03/03/2020 00:00:00,2020-03-03,validation,,False
001-201548,https://hudoc.echr.coe.int/eng?i=001-201548,03/03/2020 00:00:00,2020-03-03,validation,,False
001-201761,https://hudoc.echr.coe.int/eng?i=001-201761,03/03/2020 00:00:00,2020-03-03,validation,,False
001-201525,https://hudoc.echr.coe.int/eng?i=001-201525,05/03/2020 00:00:00,2020-03-05,validation,,False
001-201526,https://hudoc.echr.coe.int/eng?i=001-201526,05/03/2020 00:00:00,2020-03-05,validation,,False
001-201528,https://hudoc.echr.coe.int/eng?i=001-201528,05/03/2020 00:00:00,2020-03-05,validation,,False
001-201529,https://hudoc.echr.coe.int/eng?i=001-201529,05/03/2020 00:00:00,2020-03-05,validation,,False
001-201530,https://hudoc.echr.coe.int/eng?i=001-201530,05/03/2020 00:00:00,2020-03-05,validation,,False
001-201531,https://hudoc.echr.coe.int/eng?i=001-201531,05/03/2020 00:00:00,2020-03-05,validation,,False
001-201644,https://hudoc.echr.coe.int/eng?i=001-201644,10/03/2020 00:00:00,2020-03-10,validation,,False
001-201645,https://hudoc.echr.coe.int/eng?i=001-201645,10/03/2020 00:00:00,2020-03-10,validation,,False
001-201647,https://hudoc.echr.coe.int/eng?i=001-201647,10/03/2020 00:00:00,2020-03-10,validation,,False
001-201648,https://hudoc.echr.coe.int/eng?i=001-201648,10/03/2020 00:00:00,2020-03-10,validation,,False
001-201641,https://hudoc.echr.coe.int/eng?i=001-201641,12/03/2020 00:00:00,2020-03-12,validation,,False
001-201642,https://hudoc.echr.coe.int/eng?i=001-201642,12/03/2020 00:00:00,2020-03-12,validation,,False
001-201754,https://hudoc.echr.coe.int/eng?i=001-201754,17/03/2020 00:00:00,2020-03-17,validation,,False
001-201755,https://hudoc.echr.coe.int/eng?i=001-201755,17/03/2020 00:00:00,2020-03-17,validation,,False
001-201756,https://hudoc.echr.coe.int/eng?i=001-201756,17/03/2020 00:00:00,2020-03-17,validation,,False
001-201737,https://hudoc.echr.coe.int/eng?i=001-201737,19/03/2020 00:00:00,2020-03-19,validation,,False
001-201738,https://hudoc.echr.coe.int/eng?i=001-201738,19/03/2020 00:00:00,2020-03-19,validation,,False
001-201739,https://hudoc.echr.coe.int/eng?i=001-201739,19/03/2020 00:00:00,2020-03-19,validation,,False
001-201740,https://hudoc.echr.coe.int/eng?i=001-201740,19/03/2020 00:00:00,2020-03-19,validation,,False
001-201741,https://hudoc.echr.coe.int/eng?i=001-201741,19/03/2020 00:00:00,2020-03-19,validation,,False
001-201859,https://hudoc.echr.coe.int/eng?i=001-201859,24/03/2020 00:00:00,2020-03-24,validation,,False
001-201860,https://hudoc.echr.coe.int/eng?i=001-201860,24/03/2020 00:00:00,2020-03-24,validation,,False
001-201861,https://hudoc.echr.coe.int/eng?i=001-201861,24/03/2020 00:00:00,2020-03-24,validation,,False
001-201863,https://hudoc.echr.coe.int/eng?i=001-201863,24/03/2020 00:00:00,2020-03-24,validation,,False
001-201865,https://hudoc.echr.coe.int/eng?i=001-201865,24/03/2020 00:00:00,2020-03-24,validation,,False
001-201866,https://hudoc.echr.coe.int/eng?i=001-201866,24/03/2020 00:00:00,2020-03-24,validation,,False
001-201883,https://hudoc.echr.coe.int/eng?i=001-201883,26/03/2020 00:00:00,2020-03-26,validation,,False
001-201884,https://hudoc.echr.coe.int/eng?i=001-201884,26/03/2020 00:00:00,2020-03-26,validation,,False
001-201886,https://hudoc.echr.coe.int/eng?i=001-201886,26/03/2020 00:00:00,2020-03-26,validation,,False
001-201888,https://hudoc.echr.coe.int/eng?i=001-201888,26/03/2020 00:00:00,2020-03-26,validation,,False
001-201889,https://hudoc.echr.coe.int/eng?i=001-201889,26/03/2020 00:00:00,2020-03-26,validation,,False
001-201890,https://hudoc.echr.coe.int/eng?i=001-201890,26/03/2020 00:00:00,2020-03-26,validation,,False
001-201891,https://hudoc.echr.coe.int/eng?i=001-201891,26/03/2020 00:00:00,2020-03-26,validation,,False
001-201894,https://hudoc.echr.coe.int/eng?i=001-201894,26/03/2020 00:00:00,2020-03-26,validation,,False
001-201896,https://hudoc.echr.coe.int/eng?i=001-201896,26/03/2020 00:00:00,2020-03-26,validation,,False
001-201900,https://hudoc.echr.coe.int/eng?i=001-201900,26/03/2020 00:00:00,2020-03-26,validation,,False
001-202121,https://hudoc.echr.coe.int/eng?i=001-202121,31/03/2020 00:00:00,2020-03-31,validation,,False
001-202115,https://hudoc.echr.coe.int/eng?i=001-202115,02/04/2020 00:00:00,2020-04-02,validation,,False
001-202116,https://hudoc.echr.coe.int/eng?i=001-202116,02/04/2020 00:00:00,2020-04-02,validation,,False
001-202220,https://hudoc.echr.coe.int/eng?i=001-202220,09/04/2020 00:00:00,2020-04-09,validation,,False
001-202221,https://hudoc.echr.coe.int/eng?i=001-202221,09/04/2020 00:00:00,2020-04-09,validation,,False
001-202222,https://hudoc.echr.coe.int/eng?i=001-202222,09/04/2020 00:00:00,2020-04-09,validation,,False
001-202345,https://hudoc.echr.coe.int/eng?i=001-202345,14/04/2020 00:00:00,2020-04-14,validation,,False
001-202360,https://hudoc.echr.coe.int/eng?i=001-202360,21/04/2020 00:00:00,2020-04-21,validation,,False
001-202391,https://hudoc.echr.coe.int/eng?i=001-202391,28/04/2020 00:00:00,2020-04-28,validation,,False
001-202411,https://hudoc.echr.coe.int/eng?i=001-202411,30/04/2020 00:00:00,2020-04-30,validation,,False
001-202413,https://hudoc.echr.coe.int/eng?i=001-202413,30/04/2020 00:00:00,2020-04-30,validation,,False
001-202209,https://hudoc.echr.coe.int/eng?i=001-202209,05/05/2020 00:00:00,2020-05-05,validation,,False
001-202415,https://hudoc.echr.coe.int/eng?i=001-202415,05/05/2020 00:00:00,2020-05-05,validation,,False
001-202416,https://hudoc.echr.coe.int/eng?i=001-202416,05/05/2020 00:00:00,2020-05-05,validation,,False
001-202417,https://hudoc.echr.coe.int/eng?i=001-202417,05/05/2020 00:00:00,2020-05-05,validation,,False
001-202212,https://hudoc.echr.coe.int/eng?i=001-202212,07/05/2020 00:00:00,2020-05-07,validation,,False
001-202419,https://hudoc.echr.coe.int/eng?i=001-202419,07/05/2020 00:00:00,2020-05-07,validation,,False
001-202420,https://hudoc.echr.coe.int/eng?i=001-202420,07/05/2020 00:00:00,2020-05-07,validation,,False
001-202423,https://hudoc.echr.coe.int/eng?i=001-202423,07/05/2020 00:00:00,2020-05-07,validation,,False
001-202425,https://hudoc.echr.coe.int/eng?i=001-202425,12/05/2020 00:00:00,2020-05-12,validation,,False
001-202428,https://hudoc.echr.coe.int/eng?i=001-202428,12/05/2020 00:00:00,2020-05-12,validation,,False
001-202429,https://hudoc.echr.coe.int/eng?i=001-202429,12/05/2020 00:00:00,2020-05-12,validation,,False
001-202433,https://hudoc.echr.coe.int/eng?i=001-202433,12/05/2020 00:00:00,2020-05-12,validation,,False
001-202434,https://hudoc.echr.coe.int/eng?i=001-202434,12/05/2020 00:00:00,2020-05-12,validation,,False
001-202435,https://hudoc.echr.coe.int/eng?i=001-202435,14/05/2020 00:00:00,2020-05-14,validation,,False
001-202437,https://hudoc.echr.coe.int/eng?i=001-202437,14/05/2020 00:00:00,2020-05-14,validation,,False
001-202438,https://hudoc.echr.coe.int/eng?i=001-202438,14/05/2020 00:00:00,2020-05-14,validation,,False
001-202439,https://hudoc.echr.coe.int/eng?i=001-202439,14/05/2020 00:00:00,2020-05-14,validation,,False
001-202440,https://hudoc.echr.coe.int/eng?i=001-202440,14/05/2020 00:00:00,2020-05-14,validation,,False
001-202441,https://hudoc.echr.coe.int/eng?i=001-202441,14/05/2020 00:00:00,2020-05-14,validation,,False
001-202447,https://hudoc.echr.coe.int/eng?i=001-202447,14/05/2020 00:00:00,2020-05-14,validation,,False
001-202458,https://hudoc.echr.coe.int/eng?i=001-202458,19/05/2020 00:00:00,2020-05-19,validation,,False
001-202460,https://hudoc.echr.coe.int/eng?i=001-202460,19/05/2020 00:00:00,2020-05-19,validation,,False
001-202461,https://hudoc.echr.coe.int/eng?i=001-202461,19/05/2020 00:00:00,2020-05-19,validation,,False
001-202462,https://hudoc.echr.coe.int/eng?i=001-202462,19/05/2020 00:00:00,2020-05-19,validation,,False
001-202463,https://hudoc.echr.coe.int/eng?i=001-202463,19/05/2020 00:00:00,2020-05-19,validation,,False
001-202464,https://hudoc.echr.coe.int/eng?i=001-202464,19/05/2020 00:00:00,2020-05-19,validation,,False
001-202427,https://hudoc.echr.coe.int/eng?i=001-202427,26/05/2020 00:00:00,2020-05-26,validation,,False
001-202520,https://hudoc.echr.coe.int/eng?i=001-202520,26/05/2020 00:00:00,2020-05-26,validation,,False
001-202521,https://hudoc.echr.coe.int/eng?i=001-202521,26/05/2020 00:00:00,2020-05-26,validation,,False
001-202524,https://hudoc.echr.coe.int/eng?i=001-202524,26/05/2020 00:00:00,2020-05-26,validation,,False
001-202525,https://hudoc.echr.coe.int/eng?i=001-202525,26/05/2020 00:00:00,2020-05-26,validation,,False
001-202526,https://hudoc.echr.coe.int/eng?i=001-202526,26/05/2020 00:00:00,2020-05-26,validation,,False
001-202537,https://hudoc.echr.coe.int/eng?i=001-202537,26/05/2020 00:00:00,2020-05-26,validation,,False
001-202538,https://hudoc.echr.coe.int/eng?i=001-202538,26/05/2020 00:00:00,2020-05-26,validation,,False
001-202539,https://hudoc.echr.coe.int/eng?i=001-202539,26/05/2020 00:00:00,2020-05-26,validation,,False
001-202540,https://hudoc.echr.coe.int/eng?i=001-202540,26/05/2020 00:00:00,2020-05-26,validation,,False
001-202550,https://hudoc.echr.coe.int/eng?i=001-202550,26/05/2020 00:00:00,2020-05-26,validation,,False
001-202554,https://hudoc.echr.coe.int/eng?i=001-202554,26/05/2020 00:00:00,2020-05-26,validation,,False
001-202732,https://hudoc.echr.coe.int/eng?i=001-202732,26/05/2020 00:00:00,2020-05-26,validation,,False
001-202527,https://hudoc.echr.coe.int/eng?i=001-202527,28/05/2020 00:00:00,2020-05-28,validation,,False
001-202528,https://hudoc.echr.coe.int/eng?i=001-202528,28/05/2020 00:00:00,2020-05-28,validation,,False
001-202529,https://hudoc.echr.coe.int/eng?i=001-202529,28/05/2020 00:00:00,2020-05-28,validation,,False
001-202530,https://hudoc.echr.coe.int/eng?i=001-202530,28/05/2020 00:00:00,2020-05-28,validation,,False
001-202531,https://hudoc.echr.coe.int/eng?i=001-202531,28/05/2020 00:00:00,2020-05-28,validation,,False
001-202532,https://hudoc.echr.coe.int/eng?i=001-202532,28/05/2020 00:00:00,2020-05-28,validation,,False
001-202533,https://hudoc.echr.coe.int/eng?i=001-202533,28/05/2020 00:00:00,2020-05-28,validation,,False
001-202555,https://hudoc.echr.coe.int/eng?i=001-202555,28/05/2020 00:00:00,2020-05-28,validation,,False
001-202556,https://hudoc.echr.coe.int/eng?i=001-202556,28/05/2020 00:00:00,2020-05-28,validation,,False
001-202559,https://hudoc.echr.coe.int/eng?i=001-202559,28/05/2020 00:00:00,2020-05-28,validation,,False
001-202945,https://hudoc.echr.coe.int/eng?i=001-202945,28/05/2020 00:00:00,2020-05-28,validation,,False
001-202620,https://hudoc.echr.coe.int/eng?i=001-202620,02/06/2020 00:00:00,2020-06-02,validation,,False
001-202622,https://hudoc.echr.coe.int/eng?i=001-202622,02/06/2020 00:00:00,2020-06-02,validation,,False
001-202632,https://hudoc.echr.coe.int/eng?i=001-202632,02/06/2020 00:00:00,2020-06-02,validation,,False
001-202633,https://hudoc.echr.coe.int/eng?i=001-202633,02/06/2020 00:00:00,2020-06-02,validation,,False
001-202634,https://hudoc.echr.coe.int/eng?i=001-202634,02/06/2020 00:00:00,2020-06-02,validation,,False
001-202703,https://hudoc.echr.coe.int/eng?i=001-202703,02/06/2020 00:00:00,2020-06-02,validation,,False
001-202613,https://hudoc.echr.coe.int/eng?i=001-202613,04/06/2020 00:00:00,2020-06-04,validation,,False
001-202615,https://hudoc.echr.coe.int/eng?i=001-202615,04/06/2020 00:00:00,2020-06-04,validation,,False
001-202616,https://hudoc.echr.coe.int/eng?i=001-202616,04/06/2020 00:00:00,2020-06-04,validation,,False
001-202617,https://hudoc.echr.coe.int/eng?i=001-202617,04/06/2020 00:00:00,2020-06-04,validation,,False
001-202618,https://hudoc.echr.coe.int/eng?i=001-202618,04/06/2020 00:00:00,2020-06-04,validation,,False
001-202619,https://hudoc.echr.coe.int/eng?i=001-202619,04/06/2020 00:00:00,2020-06-04,validation,,False
001-202637,https://hudoc.echr.coe.int/eng?i=001-202637,04/06/2020 00:00:00,2020-06-04,validation,,False
001-202639,https://hudoc.echr.coe.int/eng?i=001-202639,04/06/2020 00:00:00,2020-06-04,validation,,False
001-202640,https://hudoc.echr.coe.int/eng?i=001-202640,04/06/2020 00:00:00,2020-06-04,validation,,False
001-202641,https://hudoc.echr.coe.int/eng?i=001-202641,04/06/2020 00:00:00,2020-06-04,validation,,False
001-202642,https://hudoc.echr.coe.int/eng?i=001-202642,04/06/2020 00:00:00,2020-06-04,validation,,False
001-202693,https://hudoc.echr.coe.int/eng?i=001-202693,04/06/2020 00:00:00,2020-06-04,validation,,False
001-202695,https://hudoc.echr.coe.int/eng?i=001-202695,04/06/2020 00:00:00,2020-06-04,validation,,False
001-202700,https://hudoc.echr.coe.int/eng?i=001-202700,04/06/2020 00:00:00,2020-06-04,validation,,False
001-202711,https://hudoc.echr.coe.int/eng?i=001-202711,04/06/2020 00:00:00,2020-06-04,validation,,False
001-203033,https://hudoc.echr.coe.int/eng?i=001-203033,04/06/2020 00:00:00,2020-06-04,validation,,False
001-202759,https://hudoc.echr.coe.int/eng?i=001-202759,09/06/2020 00:00:00,2020-06-09,validation,,False
001-202760,https://hudoc.echr.coe.int/eng?i=001-202760,09/06/2020 00:00:00,2020-06-09,validation,,False
001-202762,https://hudoc.echr.coe.int/eng?i=001-202762,09/06/2020 00:00:00,2020-06-09,validation,,False
001-202763,https://hudoc.echr.coe.int/eng?i=001-202763,09/06/2020 00:00:00,2020-06-09,validation,,False
001-202764,https://hudoc.echr.coe.int/eng?i=001-202764,09/06/2020 00:00:00,2020-06-09,validation,,False
001-202765,https://hudoc.echr.coe.int/eng?i=001-202765,09/06/2020 00:00:00,2020-06-09,validation,,False
001-202766,https://hudoc.echr.coe.int/eng?i=001-202766,09/06/2020 00:00:00,2020-06-09,validation,,False
001-202841,https://hudoc.echr.coe.int/eng?i=001-202841,09/06/2020 00:00:00,2020-06-09,validation,,False
001-202842,https://hudoc.echr.coe.int/eng?i=001-202842,09/06/2020 00:00:00,2020-06-09,validation,,False
001-202748,https://hudoc.echr.coe.int/eng?i=001-202748,11/06/2020 00:00:00,2020-06-11,validation,,False
001-202749,https://hudoc.echr.coe.int/eng?i=001-202749,11/06/2020 00:00:00,2020-06-11,validation,,False
001-202750,https://hudoc.echr.coe.int/eng?i=001-202750,11/06/2020 00:00:00,2020-06-11,validation,,False
001-202753,https://hudoc.echr.coe.int/eng?i=001-202753,11/06/2020 00:00:00,2020-06-11,validation,,False
001-202754,https://hudoc.echr.coe.int/eng?i=001-202754,11/06/2020 00:00:00,2020-06-11,validation,,False
001-202755,https://hudoc.echr.coe.int/eng?i=001-202755,11/06/2020 00:00:00,2020-06-11,validation,,False
