itemid,hudoc_url,split,test_view,test_challenging_view,respondent_state,country_alpha2,judgment_year,gdp_per_capita_current_usd,gdp_constant_2015_usd,gdp_per_capita_log1p,gdp_constant_2015_log1p
001-219942,https://hudoc.echr.coe.int/eng?i=001-219942,test,ID,False,Bulgaria,bg,2022,13999.1949531,62051147380.9,9.54682653372,24.8512248397
001-219944,https://hudoc.echr.coe.int/eng?i=001-219944,test,ID,False,San Marino,sm,2022,54190.84177,1730866817.58,10.9002856553,21.2718881712
001-219982,https://hudoc.echr.coe.int/eng?i=001-219982,test,ID,False,Romania,ro,2022,15503.5518046,230035489109.0,9.64888892461,26.1614994344
001-220007,https://hudoc.echr.coe.int/eng?i=001-220007,test,ID,False,Germany,de,2022,50506.5179639,3727790994180.0,10.8298774748,28.9468369474
001-220008,https://hudoc.echr.coe.int/eng?i=001-220008,test,ID,False,Bulgaria,bg,2022,13999.1949531,62051147380.9,9.54682653372,24.8512248397
001-220009,https://hudoc.echr.coe.int/eng?i=001-220009,test,OOD,False,Cyprus,cy,2022,33231.0429688,29470249084.6,10.4112698391,24.1066470858
001-220087,https://hudoc.echr.coe.int/eng?i=001-220087,test,ID,False,Bosnia and Herzegovina,ba,2022,7655.59421024,20277301651.4,8.94332254379,23.7327679522
001-219945,https://hudoc.echr.coe.int/eng?i=001-219945,test,ID,False,Latvia,lv,2022,20221.1036861,30862052747.8,9.91453152703,24.1527931998
001-219946,https://hudoc.echr.coe.int/eng?i=001-219946,test,ID,False,Slovenia,si,2022,28360.3041467,53384233078.3,10.252780965,24.7007812786
001-219986,https://hudoc.echr.coe.int/eng?i=001-219986,test,OOD,False,Poland,pl,2022,18891.2121169,637150470885.0,9.84650505882,27.1802716827
001-220010,https://hudoc.echr.coe.int/eng?i=001-220010,test,OOD,False,Ukraine,ua,2022,4199.67089844,72309415409.7,8.34299952924,25.0042201846
001-220011,https://hudoc.echr.coe.int/eng?i=001-220011,test,ID,False,Latvia,lv,2022,20221.1036861,30862052747.8,9.91453152703,24.1527931998
001-220012,https://hudoc.echr.coe.int/eng?i=001-220012,test,OOD,False,Ukraine,ua,2022,4199.67089844,72309415409.7,8.34299952924,25.0042201846
001-220108,https://hudoc.echr.coe.int/eng?i=001-220108,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220109,https://hudoc.echr.coe.int/eng?i=001-220109,test,OOD,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220110,https://hudoc.echr.coe.int/eng?i=001-220110,test,OOD,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220111,https://hudoc.echr.coe.int/eng?i=001-220111,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220113,https://hudoc.echr.coe.int/eng?i=001-220113,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220114,https://hudoc.echr.coe.int/eng?i=001-220114,test,OOD,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220116,https://hudoc.echr.coe.int/eng?i=001-220116,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220117,https://hudoc.echr.coe.int/eng?i=001-220117,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220118,https://hudoc.echr.coe.int/eng?i=001-220118,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220119,https://hudoc.echr.coe.int/eng?i=001-220119,test,OOD,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220120,https://hudoc.echr.coe.int/eng?i=001-220120,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220121,https://hudoc.echr.coe.int/eng?i=001-220121,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220122,https://hudoc.echr.coe.int/eng?i=001-220122,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220123,https://hudoc.echr.coe.int/eng?i=001-220123,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220125,https://hudoc.echr.coe.int/eng?i=001-220125,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220126,https://hudoc.echr.coe.int/eng?i=001-220126,test,OOD,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220127,https://hudoc.echr.coe.int/eng?i=001-220127,test,OOD,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220128,https://hudoc.echr.coe.int/eng?i=001-220128,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220129,https://hudoc.echr.coe.int/eng?i=001-220129,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220130,https://hudoc.echr.coe.int/eng?i=001-220130,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220131,https://hudoc.echr.coe.int/eng?i=001-220131,test,OOD,False,Ukraine,ua,2022,4199.67089844,72309415409.7,8.34299952924,25.0042201846
001-220132,https://hudoc.echr.coe.int/eng?i=001-220132,test,ID,False,Poland,pl,2022,18891.2121169,637150470885.0,9.84650505882,27.1802716827
001-220133,https://hudoc.echr.coe.int/eng?i=001-220133,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220136,https://hudoc.echr.coe.int/eng?i=001-220136,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220137,https://hudoc.echr.coe.int/eng?i=001-220137,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220138,https://hudoc.echr.coe.int/eng?i=001-220138,test,OOD,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220139,https://hudoc.echr.coe.int/eng?i=001-220139,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220140,https://hudoc.echr.coe.int/eng?i=001-220140,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220143,https://hudoc.echr.coe.int/eng?i=001-220143,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220144,https://hudoc.echr.coe.int/eng?i=001-220144,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220146,https://hudoc.echr.coe.int/eng?i=001-220146,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220155,https://hudoc.echr.coe.int/eng?i=001-220155,test,OOD,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220156,https://hudoc.echr.coe.int/eng?i=001-220156,test,OOD,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220157,https://hudoc.echr.coe.int/eng?i=001-220157,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220161,https://hudoc.echr.coe.int/eng?i=001-220161,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220162,https://hudoc.echr.coe.int/eng?i=001-220162,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220164,https://hudoc.echr.coe.int/eng?i=001-220164,test,ID,False,Bosnia and Herzegovina,ba,2022,7655.59421024,20277301651.4,8.94332254379,23.7327679522
001-220365,https://hudoc.echr.coe.int/eng?i=001-220365,test,OOD,False,Ukraine,ua,2022,4199.67089844,72309415409.7,8.34299952924,25.0042201846
001-220366,https://hudoc.echr.coe.int/eng?i=001-220366,test,OOD,False,Ukraine,ua,2022,4199.67089844,72309415409.7,8.34299952924,25.0042201846
001-220415,https://hudoc.echr.coe.int/eng?i=001-220415,test,ID,True,Belgium,be,2022,50605.7496677,519614510458.0,10.831840239,26.9763530476
001-220456,https://hudoc.echr.coe.int/eng?i=001-220456,test,ID,False,Georgia,ge,2022,6729.8465993,21296041913.2,8.81445620957,23.7817870668
001-220511,https://hudoc.echr.coe.int/eng?i=001-220511,test,OOD,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220571,https://hudoc.echr.coe.int/eng?i=001-220571,test,OOD,False,Romania,ro,2022,15503.5518046,230035489109.0,9.64888892461,26.1614994344
001-220573,https://hudoc.echr.coe.int/eng?i=001-220573,test,OOD,False,Spain,es,2022,30319.4987197,1347716659730.0,10.3195792882,27.9294329132
001-220664,https://hudoc.echr.coe.int/eng?i=001-220664,test,OOD,False,Spain,es,2022,30319.4987197,1347716659730.0,10.3195792882,27.9294329132
001-220666,https://hudoc.echr.coe.int/eng?i=001-220666,test,ID,False,Austria,at,2022,52336.7725224,427972725600.0,10.8654736173,26.7823253053
001-220667,https://hudoc.echr.coe.int/eng?i=001-220667,test,OOD,False,Romania,ro,2022,15503.5518046,230035489109.0,9.64888892461,26.1614994344
001-220711,https://hudoc.echr.coe.int/eng?i=001-220711,test,OOD,False,Armenia,am,2022,6571.97445545,14225451503.0,8.79072174197,23.3782985566
001-220712,https://hudoc.echr.coe.int/eng?i=001-220712,test,OOD,False,Armenia,am,2022,6571.97445545,14225451503.0,8.79072174197,23.3782985566
001-220509,https://hudoc.echr.coe.int/eng?i=001-220509,test,OOD,False,Greece,gr,2022,20886.5243088,214502162963.0,9.9469073367,26.091585659
001-220510,https://hudoc.echr.coe.int/eng?i=001-220510,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220513,https://hudoc.echr.coe.int/eng?i=001-220513,test,ID,False,Italy,it,2022,35653.9042103,2000084512920.0,10.4816419819,28.3242105521
001-220516,https://hudoc.echr.coe.int/eng?i=001-220516,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220517,https://hudoc.echr.coe.int/eng?i=001-220517,test,ID,False,Czechia,cz,2022,28282.2236716,220137498831.0,10.2500241047,26.1175181828
001-220521,https://hudoc.echr.coe.int/eng?i=001-220521,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220524,https://hudoc.echr.coe.int/eng?i=001-220524,test,ID,False,Ukraine,ua,2022,4199.67089844,72309415409.7,8.34299952924,25.0042201846
001-220525,https://hudoc.echr.coe.int/eng?i=001-220525,test,OOD,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220526,https://hudoc.echr.coe.int/eng?i=001-220526,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220530,https://hudoc.echr.coe.int/eng?i=001-220530,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220531,https://hudoc.echr.coe.int/eng?i=001-220531,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220533,https://hudoc.echr.coe.int/eng?i=001-220533,test,OOD,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220535,https://hudoc.echr.coe.int/eng?i=001-220535,test,OOD,True,Ukraine,ua,2022,4199.67089844,72309415409.7,8.34299952924,25.0042201846
001-220536,https://hudoc.echr.coe.int/eng?i=001-220536,test,OOD,False,Ukraine,ua,2022,4199.67089844,72309415409.7,8.34299952924,25.0042201846
001-220537,https://hudoc.echr.coe.int/eng?i=001-220537,test,OOD,False,Malta,mt,2022,35638.8869457,16693210193.3,10.4812207095,23.5382678985
001-220538,https://hudoc.echr.coe.int/eng?i=001-220538,test,OOD,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220540,https://hudoc.echr.coe.int/eng?i=001-220540,test,OOD,False,Ukraine,ua,2022,4199.67089844,72309415409.7,8.34299952924,25.0042201846
001-220541,https://hudoc.echr.coe.int/eng?i=001-220541,test,OOD,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220542,https://hudoc.echr.coe.int/eng?i=001-220542,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220543,https://hudoc.echr.coe.int/eng?i=001-220543,test,OOD,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220544,https://hudoc.echr.coe.int/eng?i=001-220544,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220545,https://hudoc.echr.coe.int/eng?i=001-220545,test,OOD,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220546,https://hudoc.echr.coe.int/eng?i=001-220546,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220547,https://hudoc.echr.coe.int/eng?i=001-220547,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220548,https://hudoc.echr.coe.int/eng?i=001-220548,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220550,https://hudoc.echr.coe.int/eng?i=001-220550,test,OOD,False,Ukraine,ua,2022,4199.67089844,72309415409.7,8.34299952924,25.0042201846
001-220551,https://hudoc.echr.coe.int/eng?i=001-220551,test,ID,False,Poland,pl,2022,18891.2121169,637150470885.0,9.84650505882,27.1802716827
001-220552,https://hudoc.echr.coe.int/eng?i=001-220552,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220553,https://hudoc.echr.coe.int/eng?i=001-220553,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220554,https://hudoc.echr.coe.int/eng?i=001-220554,test,ID,False,Ukraine,ua,2022,4199.67089844,72309415409.7,8.34299952924,25.0042201846
001-220555,https://hudoc.echr.coe.int/eng?i=001-220555,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220556,https://hudoc.echr.coe.int/eng?i=001-220556,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220557,https://hudoc.echr.coe.int/eng?i=001-220557,test,OOD,False,Ukraine,ua,2022,4199.67089844,72309415409.7,8.34299952924,25.0042201846
001-220558,https://hudoc.echr.coe.int/eng?i=001-220558,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-220672,https://hudoc.echr.coe.int/eng?i=001-220672,test,OOD,True,Hungary,hu,2022,18428.0288256,158366514062.0,9.82168235398,25.7881778929
001-220960,https://hudoc.echr.coe.int/eng?i=001-220960,test,ID,False,Ukraine,ua,2022,4199.67089844,72309415409.7,8.34299952924,25.0042201846
001-220787,https://hudoc.echr.coe.int/eng?i=001-220787,test,OOD,False,Bosnia and Herzegovina,ba,2022,7655.59421024,20277301651.4,8.94332254379,23.7327679522
001-220866,https://hudoc.echr.coe.int/eng?i=001-220866,test,OOD,False,Lithuania,lt,2022,25085.7840635,53474129887.0,10.1300964551,24.7024638204
001-220892,https://hudoc.echr.coe.int/eng?i=001-220892,test,OOD,False,Greece,gr,2022,20886.5243088,214502162963.0,9.9469073367,26.091585659
001-220953,https://hudoc.echr.coe.int/eng?i=001-220953,test,ID,False,Turkey,tr,2022,10897.8397861,1212967141770.0,9.29641162091,27.8240906571
001-220954,https://hudoc.echr.coe.int/eng?i=001-220954,test,OOD,False,"Moldova, Republic of",md,2022,5744.29618434,9133384072.53,8.65613674411,22.9352021172
001-221369,https://hudoc.echr.coe.int/eng?i=001-221369,test,OOD,False,Albania,al,2022,7756.96188744,14385344334.6,8.95647493531,23.3894757708
001-221436,https://hudoc.echr.coe.int/eng?i=001-221436,test,ID,False,"Moldova, Republic of",md,2022,5744.29618434,9133384072.53,8.65613674411,22.9352021172
001-221226,https://hudoc.echr.coe.int/eng?i=001-221226,test,OOD,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-221228,https://hudoc.echr.coe.int/eng?i=001-221228,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-221229,https://hudoc.echr.coe.int/eng?i=001-221229,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-221230,https://hudoc.echr.coe.int/eng?i=001-221230,test,OOD,False,Ukraine,ua,2022,4199.67089844,72309415409.7,8.34299952924,25.0042201846
001-221233,https://hudoc.echr.coe.int/eng?i=001-221233,test,OOD,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-221235,https://hudoc.echr.coe.int/eng?i=001-221235,test,OOD,False,Croatia,hr,2022,18465.541442,64073470837.0,9.82371580293,24.8832962437
001-221237,https://hudoc.echr.coe.int/eng?i=001-221237,test,OOD,False,Georgia,ge,2022,6729.8465993,21296041913.2,8.81445620957,23.7817870668
001-221238,https://hudoc.echr.coe.int/eng?i=001-221238,test,OOD,False,Ukraine,ua,2022,4199.67089844,72309415409.7,8.34299952924,25.0042201846
001-221239,https://hudoc.echr.coe.int/eng?i=001-221239,test,OOD,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-221240,https://hudoc.echr.coe.int/eng?i=001-221240,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-221241,https://hudoc.echr.coe.int/eng?i=001-221241,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-221242,https://hudoc.echr.coe.int/eng?i=001-221242,test,ID,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-221243,https://hudoc.echr.coe.int/eng?i=001-221243,test,ID,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-221244,https://hudoc.echr.coe.int/eng?i=001-221244,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-221245,https://hudoc.echr.coe.int/eng?i=001-221245,test,OOD,True,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-221246,https://hudoc.echr.coe.int/eng?i=001-221246,test,OOD,False,Hungary,hu,2022,18428.0288256,158366514062.0,9.82168235398,25.7881778929
001-221247,https://hudoc.echr.coe.int/eng?i=001-221247,test,ID,False,Russian Federation,ru,2022,15619.6142578,1484605556960.0,9.6563467477,28.0261702347
001-221248,https://hudoc.echr.coe.int/eng?i=001-221248,test,ID,True,Serbia,rs,2022,10024.8191113,52402255080.3,9.2129189557,24.6822154632
001-221439,https://hudoc.echr.coe.int/eng?i=001-221439,test,OOD,False,Poland,pl,2022,18891.2121169,637150470885.0,9.84650505882,27.1802716827
001-221250,https://hudoc.echr.coe.int/eng?i=001-221250,test,ID,False,Turkey,tr,2022,10897.8397861,1212967141770.0,9.29641162091,27.8240906571
001-221251,https://hudoc.echr.coe.int/eng?i=001-221251,test,ID,False,Armenia,am,2022,6571.97445545,14225451503.0,8.79072174197,23.3782985566
001-221255,https://hudoc.echr.coe.int/eng?i=001-221255,test,ID,False,Bulgaria,bg,2022,13999.1949531,62051147380.9,9.54682653372,24.8512248397
001-221256,https://hudoc.echr.coe.int/eng?i=001-221256,test,ID,False,Bulgaria,bg,2022,13999.1949531,62051147380.9,9.54682653372,24.8512248397
001-221257,https://hudoc.echr.coe.int/eng?i=001-221257,test,ID,False,Bulgaria,bg,2022,13999.1949531,62051147380.9,9.54682653372,24.8512248397
