itemid,y_amount_eur,y_binary
001-174959,0.0,0
001-174963,15000.0,1
001-174964,0.0,0
001-174967,9000.0,1
001-174968,7000.0,1
001-174971,0.0,0
001-175137,6500.0,1
001-175138,500.0,1
001-175140,7000.0,1
001-175142,7500.0,1
001-175143,0.0,0
001-175660,0.0,0
001-175153,9000.0,1
001-175154,0.0,0
001-175156,2400.0,1
001-175158,7800.0,1
001-175159,34000.0,1
001-175160,24000.0,1
001-175464,0.0,0
001-175466,4000.0,1
001-175469,9200.0,1
001-175471,72000.0,1
001-175474,0.0,0
001-175475,750.0,1
001-175477,2000.0,1
001-175478,0.0,0
001-175479,0.0,0
001-175480,0.0,0
001-175481,12500.0,1
001-175482,7500.0,1
001-175483,5000.0,1
001-175484,0.0,0
001-175680,8000.0,1
001-175681,6000.0,1
001-175846,15000.0,1
001-175487,0.0,0
001-175488,3000.0,1
001-175489,0.0,0
001-175490,0.0,0
001-175492,0.0,0
001-175493,3000.0,1
001-175496,3000.0,1
001-175497,0.0,0
001-175498,24000.0,1
001-175499,0.0,0
001-175973,20000.0,1
001-175640,19500.0,1
001-175641,15000.0,1
001-175642,6400.0,1
001-175643,975.0,1
001-175645,6500.0,1
001-175649,2500.0,1
001-175651,25000.0,1
001-175657,0.0,0
001-175658,2700.0,1
001-175659,3250.0,1
001-175661,4200.0,1
001-175663,0.0,0
001-175665,20000.0,1
001-175666,7500.0,1
001-175667,0.0,0
001-175668,64000.0,1
001-175669,7500.0,1
001-175670,0.0,0
001-176759,0.0,0
001-176760,0.0,0
001-176761,5500.0,1
001-176762,0.0,0
001-176763,2000.0,1
001-176765,500.0,1
001-177082,0.0,0
001-177085,10000.0,1
001-176816,0.0,0
001-176820,6000.0,1
001-176827,4500.0,1
001-176964,17000.0,1
001-176965,3700.0,1
001-176969,2500.0,1
001-176970,0.0,0
001-176927,95000.0,1
001-176930,6000.0,1
001-177135,3000.0,1
001-177076,12000.0,1
001-177079,20000.0,1
001-177118,2400.0,1
001-177119,11100.0,1
001-177120,5000.0,1
001-177121,5000.0,1
001-177122,1800.0,1
001-177123,0.0,0
001-177124,8000.0,1
001-177125,0.0,0
001-177126,0.0,0
001-177213,2500.0,1
001-177214,10000.0,1
001-177215,3000.0,1
001-177218,6000.0,1
001-177219,6000.0,1
001-177221,2000.0,1
001-177222,7500.0,1
001-177224,1500.0,1
001-177225,1000.0,1
001-177226,10000.0,1
001-177227,26000.0,1
001-177228,3000.0,1
001-177230,7500.0,1
001-177232,0.0,0
001-177233,20000.0,1
001-177683,10000.0,1
001-173493,1500.0,1
001-177341,1000.0,1
001-177342,0.0,0
001-177344,4000.0,1
001-177347,5000.0,1
001-177348,8000.0,1
001-177349,0.0,0
001-177351,7500.0,1
001-177352,1500.0,1
001-177353,8000.0,1
001-177354,0.0,0
001-177387,6000.0,1
001-177388,1500.0,1
001-177392,0.0,0
001-177393,0.0,0
001-177394,0.0,0
001-177396,255000.0,1
001-177398,1500.0,1
001-177399,7500.0,1
001-177401,0.0,0
001-177402,1500.0,1
001-177403,0.0,0
001-177868,2500.0,1
001-177411,0.0,0
001-177412,3500.0,1
001-177414,0.0,0
001-177415,39500.0,1
001-177416,26000.0,1
001-177417,0.0,0
001-177418,0.0,0
001-177419,0.0,0
001-177420,0.0,0
001-177424,0.0,0
001-177425,0.0,0
001-177426,65100.0,1
001-177427,0.0,0
001-177429,48000.0,1
001-177433,0.0,0
001-177438,0.0,0
001-177439,0.0,0
001-178026,12000.0,1
001-177650,12000.0,1
001-177651,22000.0,1
001-177654,7800.0,1
001-177655,6000.0,1
001-177656,1500.0,1
001-177662,4800.0,1
001-177663,34500.0,1
001-177664,5000.0,1
001-177665,20000.0,1
001-177666,3000.0,1
001-177667,2000.0,1
001-177668,2000.0,1
001-177670,7500.0,1
001-177671,0.0,0
001-177672,6000.0,1
001-177673,0.0,0
001-177690,10000.0,1
001-177693,3000.0,1
001-177694,15000.0,1
001-177696,0.0,0
001-177698,1000.0,1
001-177929,0.0,0
001-177930,50000.0,1
001-177934,0.0,0
001-177935,36000.0,1
001-177936,0.0,0
001-177937,0.0,0
001-177939,0.0,0
001-177914,19000.0,1
001-177917,160000.0,1
001-178174,7800.0,1
001-178175,0.0,0
001-178176,0.0,0
001-178177,2100.0,1
001-178178,10000.0,1
001-178181,10000.0,1
001-178341,1300.0,1
001-178342,7500.0,1
001-178343,19300.0,1
001-178344,14000.0,1
001-178346,7500.0,1
001-178347,19500.0,1
001-178350,3600.0,1
001-178351,7500.0,1
001-178352,1500.0,1
001-178354,0.0,0
001-178355,0.0,0
001-178357,780000.0,1
001-178359,1600.0,1
001-178360,0.0,0
001-178361,0.0,0
001-178362,0.0,0
001-178363,5000.0,1
001-178364,0.0,0
001-178371,0.0,0
001-178372,750.0,1
001-178376,5600.0,1
001-178377,4500.0,1
001-178378,1500.0,1
001-178379,0.0,0
001-178381,4000.0,1
001-178382,0.0,0
001-178499,0.0,0
001-178500,16000.0,1
001-178501,16000.0,1
001-178503,15000.0,1
001-178504,0.0,0
001-178506,7500.0,1
001-178508,4000.0,1
001-178509,0.0,0
001-178517,12000.0,1
001-178518,50000.0,1
001-178631,10000.0,1
001-178890,4500.0,1
001-178714,7500.0,1
001-178744,7500.0,1
001-178745,0.0,0
001-178746,2800.0,1
001-178747,7500.0,1
001-178748,24000.0,1
001-178749,5000.0,1
001-178750,10000.0,1
001-178380,5000.0,1
001-178699,1500.0,1
001-178753,4000.0,1
001-178901,10000.0,1
001-178904,1000.0,1
001-178907,1750.0,1
001-178908,60000.0,1
001-178940,0.0,0
001-178941,0.0,0
001-178942,0.0,0
001-178943,20000.0,1
001-178944,0.0,0
001-178945,3000.0,1
001-178946,24000.0,1
001-178947,5000.0,1
001-178949,8000.0,1
001-178950,3000.0,1
001-178951,0.0,0
001-178952,10000.0,1
001-178953,1500.0,1
001-178954,1375.0,1
001-178956,1500.0,1
001-178957,1500.0,1
001-178958,5850.0,1
001-178959,15000.0,1
001-179193,9000.0,1
001-179207,0.0,0
001-178862,4000.0,1
001-178863,0.0,0
001-178865,0.0,0
001-178866,0.0,0
001-178867,0.0,0
001-178868,12000.0,1
001-178869,0.0,0
001-178870,0.0,0
001-178871,0.0,0
001-178872,12000.0,1
001-178873,1500.0,1
001-178874,12000.0,1
001-178875,12000.0,1
001-178878,15000.0,1
001-178880,0.0,0
001-179210,10200.0,1
001-179211,3000.0,1
001-179215,5000.0,1
001-179216,6000.0,1
001-179217,2400.0,1
001-179219,4500.0,1
001-179227,750.0,1
001-179228,1500.0,1
001-179229,750.0,1
001-179231,1800.0,1
001-177931,99000.0,1
001-179404,2850.0,1
001-179405,6000.0,1
001-179406,0.0,0
001-179408,12000.0,1
001-179410,2000.0,1
001-179411,3000.0,1
001-179412,3500.0,1
001-179413,6000.0,1
001-179414,4500.0,1
001-179415,0.0,0
001-179416,0.0,0
001-179417,1500.0,1
001-179418,1500.0,1
001-179419,49500.0,1
001-179420,7000.0,1
001-179423,0.0,0
001-179425,0.0,0
001-179426,0.0,0
001-179427,4500.0,1
001-179429,0.0,0
001-179430,1000.0,1
001-179432,5000.0,1
001-179433,23000.0,1
001-179435,22450.0,1
001-179439,0.0,0
001-179440,0.0,0
001-179441,0.0,0
001-179547,10000.0,1
001-179556,23000.0,1
001-179561,1500.0,1
001-179562,1500.0,1
001-179563,6000.0,1
001-179564,43000.0,1
001-179569,2000.0,1
001-179570,3000.0,1
001-179571,4000.0,1
001-179572,3100.0,1
001-179557,0.0,0
001-179558,1500.0,1
001-179559,4500.0,1
001-179818,9000.0,1
001-179823,0.0,0
001-179824,7500.0,1
001-179826,9000.0,1
001-179874,2000.0,1
001-179875,0.0,0
001-179876,0.0,0
001-179877,5000.0,1
001-179878,0.0,0
001-179880,5000.0,1
001-179881,20000.0,1
001-179882,5000.0,1
001-179885,2000.0,1
001-179886,1000.0,1
001-180018,0.0,0
001-180021,20000.0,1
001-180025,20000.0,1
001-179844,0.0,0
001-179846,6000.0,1
001-179847,0.0,0
001-179848,2000.0,1
001-179849,0.0,0
001-179850,0.0,0
001-179852,0.0,0
001-179853,0.0,0
001-179854,3600.0,1
001-179856,44000.0,1
001-179857,0.0,0
001-179858,0.0,0
001-179860,6400.0,1
001-179861,3600.0,1
001-179862,0.0,0
001-179863,0.0,0
001-179865,0.0,0
001-179866,0.0,0
001-179867,20800.0,1
001-179870,0.0,0
001-180152,0.0,0
001-180160,12000.0,1
001-180282,5000.0,1
001-180284,0.0,0
001-180285,0.0,0
001-180286,2400.0,1
001-180287,5000.0,1
001-180289,0.0,0
001-180290,1000.0,1
001-180291,0.0,0
001-180293,7000.0,1
001-180273,5400.0,1
001-180274,4000.0,1
001-180275,3000.0,1
001-180277,1800.0,1
001-180278,3600.0,1
001-180279,15000.0,1
001-180281,5000.0,1
001-180302,0.0,0
001-180305,0.0,0
001-180310,0.0,0
001-180315,2000.0,1
001-180483,1500.0,1
001-180484,0.0,0
001-180492,2500.0,1
001-180493,2500.0,1
001-180494,2500.0,1
001-180496,10000.0,1
001-180497,750.0,1
001-180498,6500.0,1
001-180499,10000.0,1
001-180500,0.0,0
001-180501,10000.0,1
001-180502,3000.0,1
001-180503,12500.0,1
001-180504,12500.0,1
001-180505,12500.0,1
001-180506,0.0,0
001-180481,0.0,0
001-180486,3600.0,1
001-180719,30000.0,1
001-180544,5500.0,1
001-180547,5000.0,1
001-180549,1800.0,1
001-180554,10000.0,1
001-180558,0.0,0
001-180559,7500.0,1
001-180646,8700.0,1
001-180647,0.0,0
001-180648,0.0,0
001-180649,0.0,0
001-180650,0.0,0
001-180651,0.0,0
001-180652,0.0,0
001-180653,1000.0,1
001-180654,45000.0,1
001-180655,1560.0,1
001-180658,1750.0,1
001-180660,2500.0,1
001-180661,5000.0,1
001-180662,69000.0,1
001-180663,50000.0,1
001-180664,42000.0,1
001-180665,0.0,0
001-180666,5000.0,1
001-180667,0.0,0
001-180669,0.0,0
001-180827,0.0,0
001-180829,0.0,0
001-180832,7000.0,1
001-180835,5000.0,1
001-180837,10000.0,1
001-180838,7500.0,1
001-180840,3000.0,1
001-180841,20000.0,1
001-180843,0.0,0
001-180844,3000.0,1
001-180846,7500.0,1
001-180812,3000.0,1
001-180847,7500.0,1
001-180849,20000.0,1
001-180851,7500.0,1
001-180852,3600.0,1
001-180853,9100.0,1
001-181068,0.0,0
001-181070,0.0,0
001-181073,9000.0,1
001-181075,0.0,0
001-181077,0.0,0
001-181078,0.0,0
001-181295,7000.0,1
001-181196,0.0,0
001-181197,15000.0,1
001-181198,0.0,0
001-181200,0.0,0
001-181201,0.0,0
001-181202,8000.0,1
001-181203,10000.0,1
001-181204,18000.0,1
001-181206,0.0,0
001-181208,6250.0,1
001-181209,0.0,0
001-181277,6000.0,1
001-181278,8000.0,1
001-181279,4800.0,1
001-181175,600.0,1
001-181176,1500.0,1
001-181178,20000.0,1
001-181381,3000.0,1
001-181382,4500.0,1
001-181384,0.0,0
001-181385,2000.0,1
001-181387,0.0,0
001-181389,9000.0,1
001-181390,0.0,0
001-181394,0.0,0
001-181603,9900.0,1
001-181604,7500.0,1
001-181609,4800.0,1
001-181782,5000.0,1
001-181598,11700.0,1
001-181601,0.0,0
001-181602,2500.0,1
001-181587,750.0,1
001-181588,0.0,0
001-181589,7500.0,1
001-181592,1200.0,1
001-181593,0.0,0
001-181594,9000.0,1
001-181595,4000.0,1
001-181862,21500.0,1
001-181866,21500.0,1
001-181875,10000.0,1
001-181876,37538.0,1
001-181877,13000.0,1
001-181833,4523.0,1
001-181834,14145.0,1
001-181835,0.0,0
001-181836,0.0,0
001-181841,30000.0,1
001-181842,0.0,0
001-181844,0.0,0
001-181850,0.0,0
001-181851,0.0,0
001-181852,0.0,0
001-181878,0.0,0
001-181879,10000.0,1
001-181880,0.0,0
001-181881,1500.0,1
001-181882,0.0,0
001-181857,0.0,0
001-181858,5200.0,1
001-181859,865.0,1
001-181860,0.0,0
001-182247,0.0,0
001-182208,12500.0,1
001-182210,12000.0,1
001-182211,10000.0,1
001-182215,3250.0,1
001-182216,9250.0,1
001-182217,15400.0,1
001-182218,22500.0,1
001-182221,1500.0,1
001-182166,3500.0,1
001-182167,9450.0,1
001-182168,0.0,0
001-182169,0.0,0
001-182170,5000.0,1
001-182222,7500.0,1
001-182223,0.0,0
001-182226,20000.0,1
001-182227,950.0,1
001-182228,0.0,0
001-182234,300000.0,1
001-182173,14000.0,1
001-182174,7500.0,1
001-182178,20000.0,1
001-182607,3000.0,1
001-182627,0.0,0
001-182443,4500.0,1
001-182446,2500.0,1
001-182451,0.0,0
001-182452,10000.0,1
001-182455,0.0,0
001-182592,0.0,0
001-182594,2000.0,1
001-182595,20000.0,1
001-182445,2600.0,1
001-182447,3000.0,1
001-182448,7500.0,1
001-182449,3500.0,1
001-182597,60800.0,1
001-182598,0.0,0
001-182599,0.0,0
001-182603,0.0,0
001-182604,0.0,0
001-182605,0.0,0
001-182834,0.0,0
001-182731,12500.0,1
001-182845,50000.0,1
001-182848,12600.0,1
001-182850,15000.0,1
001-182851,20000.0,1
001-182852,0.0,0
001-182855,0.0,0
001-182857,7500.0,1
001-182859,15000.0,1
001-182860,12500.0,1
001-182861,10000.0,1
001-182862,5000.0,1
001-182863,15000.0,1
001-182864,2000.0,1
001-182865,500.0,1
001-182866,7500.0,1
001-182876,12500.0,1
001-182997,5000.0,1
001-182868,0.0,0
001-182869,129000.0,1
001-182871,2400.0,1
001-183117,0.0,0
001-183119,0.0,0
001-183120,0.0,0
001-183121,0.0,0
001-183123,0.0,0
001-183125,8000.0,1
001-183126,0.0,0
001-183128,0.0,0
001-183203,5000.0,1
001-183205,4800.0,1
001-183206,0.0,0
001-183207,50000.0,1
001-183210,4500.0,1
001-183211,7500.0,1
001-183296,10000.0,1
001-183217,0.0,0
001-183685,100000.0,1
001-183687,100000.0,1
001-183337,4000.0,1
001-183338,25000.0,1
001-183339,0.0,0
001-183341,0.0,0
001-183349,10000.0,1
001-183353,6500.0,1
001-183361,6500.0,1
001-183367,11000.0,1
001-183369,15000.0,1
001-183370,10000.0,1
001-183371,10000.0,1
001-183383,7200.0,1
001-183384,15000.0,1
001-183386,510000.0,1
001-183387,55500.0,1
001-183372,80000.0,1
001-183373,0.0,0
001-183376,2500.0,1
001-183382,660.0,1
001-183535,39600.0,1
001-183536,5000.0,1
001-183537,10000.0,1
001-183539,12500.0,1
001-183540,10000.0,1
001-183542,13000.0,1
001-183543,12500.0,1
001-183547,0.0,0
001-183548,0.0,0
001-183550,0.0,0
001-183555,4000.0,1
001-183556,0.0,0
001-183557,7500.0,1
001-183559,45000.0,1
001-183561,3900.0,1
001-183562,0.0,0
001-183563,0.0,0
001-183564,10500.0,1
001-183568,0.0,0
001-183569,0.0,0
001-183570,0.0,0
001-183572,2500.0,1
001-183584,0.0,0
001-183865,750.0,1
001-183866,3250.0,1
001-183867,0.0,0
001-183868,1500.0,1
001-183870,750.0,1
001-184130,10000.0,1
001-184289,1500.0,1
001-183815,10000.0,1
001-183816,4000.0,1
001-183817,0.0,0
001-184298,30000.0,1
001-184059,14000.0,1
001-184060,0.0,0
001-184061,25000.0,1
001-184064,4500.0,1
001-184066,1500.0,1
001-184067,20600.0,1
001-184068,0.0,0
001-184425,7500.0,1
001-183814,7000.0,1
001-183950,1500.0,1
001-183951,7500.0,1
001-183952,30000.0,1
001-183954,0.0,0
001-185032,0.0,0
001-185033,0.0,0
001-184276,6000.0,1
001-184278,5400.0,1
001-184279,15000.0,1
001-184269,3000.0,1
001-184271,5200.0,1
001-184273,2400.0,1
001-184489,74000.0,1
001-184490,750.0,1
001-184492,5000.0,1
001-184493,0.0,0
001-184494,0.0,0
001-184495,64500.0,1
001-184496,0.0,0
001-184498,12500.0,1
001-184499,7500.0,1
001-184500,35000.0,1
001-184501,4500.0,1
001-184502,5000.0,1
001-184504,0.0,0
001-184505,12000.0,1
001-184519,8000.0,1
001-184520,11900.0,1
001-184521,10000.0,1
001-184476,1500.0,1
001-184479,0.0,0
001-184480,1800.0,1
001-184481,0.0,0
001-184485,4500.0,1
001-184655,90000.0,1
001-184657,10000.0,1
001-184658,4000.0,1
001-184660,20000.0,1
001-184666,37000.0,1
001-184668,15000.0,1
001-184669,7500.0,1
001-184673,5000.0,1
001-184674,7500.0,1
001-184649,0.0,0
001-184650,2700.0,1
001-184653,0.0,0
001-184654,1500.0,1
001-184659,3000.0,1
001-184665,5000.0,1
001-184705,2500.0,1
001-185191,2400.0,1
001-184799,0.0,0
001-184800,0.0,0
001-184801,0.0,0
001-184802,0.0,0
001-184803,0.0,0
001-184804,0.0,0
001-184805,0.0,0
001-184806,0.0,0
001-184809,3000.0,1
001-184811,0.0,0
001-184814,5000.0,1
001-184824,7500.0,1
001-184815,1500.0,1
001-184816,0.0,0
001-184819,0.0,0
001-184822,0.0,0
001-184823,0.0,0
001-185213,0.0,0
001-185215,1000.0,1
001-185293,7500.0,1
001-185303,60000.0,1
001-185306,6400.0,1
001-185307,0.0,0
001-185308,0.0,0
001-185311,2000.0,1
001-185312,1000.0,1
001-186006,6200.0,1
001-186007,25350.0,1
001-185231,8000.0,1
001-186008,5250.0,1
001-186010,6000.0,1
001-186012,2500.0,1
001-186017,10000.0,1
001-186021,9000.0,1
001-186022,2500.0,1
001-186024,8000.0,1
001-186026,2500.0,1
001-186030,0.0,0
001-185495,25000.0,1
001-186036,0.0,0
001-186037,2400.0,1
001-186038,8000.0,1
001-186039,1800.0,1
001-186040,2500.0,1
001-186041,1000.0,1
001-186046,0.0,0
001-186048,0.0,0
001-186114,15600.0,1
001-186115,4000.0,1
001-186116,1500.0,1
001-186120,12000.0,1
001-186121,6450.0,1
001-186122,6000.0,1
001-186124,50000.0,1
001-186125,12000.0,1
001-186126,20000.0,1
001-186127,26000.0,1
001-186132,8000.0,1
001-186135,32000.0,1
001-186216,3000.0,1
001-186381,0.0,0
001-186382,0.0,0
001-186383,5000.0,1
001-186384,5000.0,1
001-186386,5000.0,1
001-186387,2500.0,1
001-186422,5000.0,1
001-186423,5000.0,1
001-186424,4000.0,1
001-186425,0.0,0
001-186426,1000.0,1
001-186427,6400.0,1
001-186428,8900.0,1
001-186429,1500.0,1
001-186440,5000.0,1
001-186699,0.0,0
001-186431,20000.0,1
001-186432,60000.0,1
001-186433,7500.0,1
001-186436,7500.0,1
001-186437,7500.0,1
001-186438,3000.0,1
001-186439,12500.0,1
001-186828,8000.0,1
001-186441,15000.0,1
001-186442,0.0,0
001-186443,0.0,0
001-186445,15000.0,1
001-186447,0.0,0
001-186450,1500.0,1
001-186451,7500.0,1
001-186452,20000.0,1
001-186453,0.0,0
001-186454,0.0,0
001-186679,900.0,1
001-186680,4000.0,1
001-186681,6000.0,1
001-186682,5000.0,1
001-186683,7500.0,1
001-186684,15000.0,1
001-186685,0.0,0
001-186687,5000.0,1
001-186689,1500.0,1
001-186691,5000.0,1
001-186723,50000.0,1
001-187111,0.0,0
001-186762,60000.0,1
001-186765,5000.0,1
001-186766,7500.0,1
001-186767,0.0,0
001-186769,2000.0,1
001-186770,3500.0,1
001-186771,0.0,0
001-186773,1000.0,1
001-186775,7500.0,1
001-186776,15000.0,1
001-186777,9600.0,1
001-186854,22500.0,1
001-186785,6000.0,1
001-186786,4500.0,1
001-186787,3000.0,1
001-186791,0.0,0
001-186792,3500.0,1
001-187189,10000.0,1
001-187191,2000.0,1
001-187193,5000.0,1
001-187194,2000.0,1
001-187195,1900.0,1
001-187196,12500.0,1
001-187197,3000.0,1
001-187198,5000.0,1
001-187199,0.0,0
001-187200,8000.0,1
001-187201,4000.0,1
001-187234,6000.0,1
001-187240,60000.0,1
001-187241,660000.0,1
001-187243,9500.0,1
001-187244,0.0,0
001-187248,2400.0,1
001-187250,12300.0,1
001-187362,0.0,0
001-187419,0.0,0
001-187186,0.0,0
001-187457,3000.0,1
001-187461,345000.0,1
001-187462,8000.0,1
001-187464,39000.0,1
001-187465,9000.0,1
001-187477,0.0,0
001-187478,20000.0,1
001-187481,15000.0,1
001-187482,2500.0,1
001-187565,1500.0,1
001-187466,0.0,0
001-187467,40000.0,1
001-187508,177000.0,1
001-187509,12000.0,1
001-187510,0.0,0
001-187512,4500.0,1
001-187363,3600.0,1
001-187393,13000.0,1
001-187394,500.0,1
001-187395,5000.0,1
001-187396,4000.0,1
001-187397,5000.0,1
001-187399,500.0,1
001-187400,0.0,0
001-187401,0.0,0
001-187402,0.0,0
001-187468,0.0,0
001-187802,0.0,0
001-187595,0.0,0
001-187597,0.0,0
001-187599,10000.0,1
001-187600,0.0,0
001-187602,7500.0,1
001-187603,1500.0,1
001-187604,8000.0,1
001-187570,3000.0,1
001-187572,0.0,0
001-187573,0.0,0
001-187574,0.0,0
001-187576,0.0,0
001-187578,5000.0,1
001-187605,50000.0,1
001-187732,6000.0,1
001-187735,0.0,0
001-187736,4000.0,1
001-187737,20000.0,1
001-187738,1500.0,1
001-187739,18000.0,1
001-187961,10000.0,1
001-187686,1000.0,1
001-187688,900.0,1
001-187821,6500.0,1
001-187830,7500.0,1
001-187831,2590.0,1
001-187833,1000.0,1
001-187902,2500.0,1
001-187903,0.0,0
001-187904,6000.0,1
001-187905,0.0,0
001-187818,4500.0,1
001-187819,3000.0,1
001-187820,3000.0,1
001-187920,1020000.0,1
001-187921,6000.0,1
001-187922,11500.0,1
001-187923,4500.0,1
001-187924,4500.0,1
001-187925,6500.0,1
001-187926,0.0,0
001-187927,15000.0,1
001-187928,0.0,0
001-187929,3700.0,1
001-187930,0.0,0
001-187931,7500.0,1
001-187936,0.0,0
001-187937,8000.0,1
001-187939,4875.0,1
001-187940,15000.0,1
001-187941,4800.0,1
001-187942,0.0,0
001-187943,0.0,0
001-187944,13000.0,1
001-187945,2400.0,1
001-188265,25000.0,1
001-188266,12000.0,1
001-188267,22000.0,1
001-188269,750.0,1
001-188270,750.0,1
001-188274,4500.0,1
001-188275,4500.0,1
001-188276,3000.0,1
001-188279,4800.0,1
001-188262,55000.0,1
001-188360,6500.0,1
001-188361,3900.0,1
001-188364,7500.0,1
001-188365,3000.0,1
001-188366,0.0,0
001-188367,15000.0,1
001-188369,750.0,1
001-188372,3000.0,1
001-188373,7000.0,1
001-188374,11700.0,1
001-188375,1500.0,1
001-188376,0.0,0
001-188377,0.0,0
001-188382,4000.0,1
001-188386,2400.0,1
001-188388,900.0,1
001-188390,6500.0,1
001-188391,40000.0,1
001-188385,0.0,0
001-188392,0.0,0
001-188393,0.0,0
001-188395,0.0,0
001-188397,0.0,0
001-188398,0.0,0
001-188399,4500.0,1
001-188400,15000.0,1
001-188988,7500.0,1
001-188989,0.0,0
001-188991,3000.0,1
001-188992,6000.0,1
001-188993,15000.0,1
001-188996,10000.0,1
001-189147,0.0,0
001-189152,3000.0,1
001-189154,5000.0,1
001-189155,12500.0,1
001-189159,15000.0,1
001-189163,2400.0,1
001-189164,0.0,0
001-189166,20000.0,1
001-189167,0.0,0
001-189168,25000.0,1
001-189169,0.0,0
001-189083,0.0,0
001-189084,0.0,0
001-189085,0.0,0
001-189088,0.0,0
001-189089,0.0,0
001-189090,0.0,0
001-189092,6000.0,1
001-189093,0.0,0
001-189094,54000.0,1
001-189096,9000.0,1
001-189097,0.0,0
001-189406,800000.0,1
001-189407,660000.0,1
001-189411,4000.0,1
001-189412,24000.0,1
001-189414,0.0,0
001-189415,8000.0,1
001-189416,2000.0,1
001-189417,5000.0,1
001-189418,15000.0,1
001-189419,3600.0,1
001-189420,3600.0,1
001-189424,0.0,0
001-189592,4000.0,1
001-189593,51000.0,1
001-189594,7500.0,1
001-189595,0.0,0
001-189619,17300.0,1
001-189621,12000.0,1
001-189623,103000.0,1
001-189624,6000.0,1
001-189637,36000.0,1
001-189638,15000.0,1
001-189781,8500.0,1
001-189426,10000.0,1
001-189589,2400.0,1
001-189591,4000.0,1
001-189902,32500.0,1
001-189725,240000.0,1
001-189729,7800.0,1
001-189732,0.0,0
001-189733,58000.0,1
001-189735,1000.0,1
001-189736,41000.0,1
001-189740,2500.0,1
001-189741,2000.0,1
001-189744,1700.0,1
001-189758,0.0,0
001-189760,9800.0,1
001-189761,5000.0,1
001-189762,0.0,0
001-189763,10400.0,1
001-189764,10000.0,1
001-189786,7000.0,1
001-189788,15000.0,1
001-189796,24000.0,1
001-190020,3000.0,1
001-190023,5300.0,1
001-190025,11700.0,1
001-190027,5000.0,1
001-190028,1200.0,1
001-191068,6500.0,1
001-189950,8000.0,1
001-189951,0.0,0
001-189952,0.0,0
001-189953,10000.0,1
001-189954,0.0,0
001-189955,4600.0,1
001-189956,18000.0,1
001-189958,0.0,0
001-189959,0.0,0
001-189960,20000.0,1
001-189961,7800.0,1
001-189962,0.0,0
001-191274,85000.0,1
001-191275,16000.0,1
001-191276,0.0,0
001-191587,15000.0,1
001-191476,100.0,1
001-191478,19500.0,1
001-191480,2000.0,1
001-191482,25000.0,1
001-191483,25000.0,1
001-191487,0.0,0
001-191488,5000.0,1
001-191357,2400.0,1
001-191358,0.0,0
001-191360,12000.0,1
001-191361,0.0,0
001-191363,0.0,0
001-191364,0.0,0
001-191365,0.0,0
001-191366,20000.0,1
001-191367,0.0,0
001-191368,0.0,0
001-191369,2700.0,1
001-191701,0.0,0
001-191703,10000.0,1
001-191704,80000.0,1
001-191705,870000.0,1
001-191941,3500.0,1
001-191544,3500.0,1
001-191545,0.0,0
001-191548,0.0,0
001-191714,12500.0,1
001-191717,4500.0,1
001-191721,7500.0,1
001-191737,8000.0,1
001-191738,2100.0,1
001-191749,12000.0,1
001-191752,8000.0,1
001-191754,2000.0,1
001-191744,6000.0,1
001-191745,1100.0,1
001-189759,29400.0,1
001-191925,36600.0,1
001-191928,25000.0,1
001-191929,25000.0,1
001-191958,7500.0,1
001-191979,26400.0,1
001-191980,30000.0,1
001-191909,1500.0,1
001-191910,12300.0,1
001-191911,3500.0,1
001-191913,14500.0,1
001-192077,4000.0,1
001-192543,0.0,0
001-192203,20000.0,1
001-192205,20000.0,1
001-192208,16000.0,1
001-192209,25000.0,1
